年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-05-14,2020-05-14,0.0100,2020-05-15
2020年,2020-02-28,2020-02-28,0.0100,2020-03-02
2019年,2019-09-02,2019-09-02,0.0060,2019-09-03
